,City,Make,Mileage,Model,Price,State,Vin,Year
5452,Puyallup,GMC,24699.0,Sierra,41999.0, WA,3GTU2WECXEG387984,2014.0
5453,Blair,GMC,32010.0,Sierra,58228.0, NE,1GT12UE88GF223379,2016.0
5454,Augusta,GMC,26554.0,TerrainFWD,23000.0, GA,2GKALTEK9E6309816,2014.0
5455,Victorville,GMC,27351.0,TerrainAWD,23905.0, CA,2GKFLUEK6H6111128,2017.0
5456,Mounds View,GMC,145026.0,Sierra,15992.0, MN,1GTR2VE39BZ351604,2011.0
5457,Edmond,GMC,25392.0,Sierra,44750.0, OK,1GT121C86BF110010,2011.0
5458,Russellville,GMC,68282.0,TerrainFWD,13424.0, KY,2GKALMEKXF6157410,2015.0
5459,Norfolk,GMC,98743.0,Sierra,18500.0, VA,3GTEC13J08G308039,2008.0
5460,Cheboygan,GMC,23000.0,AcadiaAWD,26388.0, MI,1GKKVPKD5FJ157999,2015.0
5461,Lake Elmo,GMC,45968.0,TerrainAWD,18000.0, MN,2GKFLWEK4E6249516,2014.0
5462,Victorville,GMC,36385.0,TerrainFWD,22195.0, CA,2GKALPEK5H6116140,2017.0
5463,Sheboygan,GMC,54016.0,AcadiaAWD,22750.0, WI,1GKKVRKD5DJ203954,2013.0
5464,Quakertown,GMC,37368.0,Sierra,49490.0, PA,1GT424E86EF149048,2014.0
5465,Indianapolis,GMC,44330.0,TerrainFWD,16597.0, IN,2GKALMEK3E6181000,2014.0
5466,Asheboro,GMC,101207.0,TerrainFWD,11193.0, NC,2CTALMEC3B6392640,2011.0
5467,Franklin,GMC,144493.0,Sierra,10300.0, TN,2GTEC19C371590970,2007.0
5468,Ripley,GMC,1635.0,TerrainAWD,26977.0, WV,2GKFLTEK6H6289020,2017.0
5469,Memphis,GMC,38411.0,Sierra,34850.0, TN,3GTU2UEC2FG293281,2015.0
5470,Milledgeville,GMC,362185.0,Sierra,3900.0, GA,2GTEK19T621361226,2002.0
5471,Kansas City,GMC,53975.0,AcadiaAWD,28493.0, MO,1GKKVTKD6DJ136875,2013.0
5472,Strongsville,GMC,19969.0,Sierra,31160.0, OH,1GTV2UEC8FZ354282,2015.0
5473,Ocala,GMC,116299.0,Yukon,18500.0, FL,1GKFK66817J172597,2007.0
5474,Colorado Springs,GMC,154645.0,Yukon,8995.0, CO,1GKFK16Z86J138232,2006.0
5475,Columbia,GMC,106473.0,Sierra,45440.0, MO,1GT424E8XFF173046,2015.0
